mag_x,mag_y,mag_z
-10.215763,25.270568,5.356218
-6.272836,25.629016,3.628406
-6.272836,25.629016,3.628406
-8.065075,23.119882,5.70178
-13.262569,25.449792,5.874561
-8.065075,24.91212,3.973968
-13.441793,24.553672,7.775155
-18.460062,23.836778,8.120718
-18.460062,23.836778,8.120718
-11.649554,24.195226,5.70178
-22.223762,27.600479,7.602374
-16.309373,28.138151,2.246156
-20.431524,29.034271,3.801187
-20.431524,27.958927,5.528999
-20.431524,27.958927,5.528999
-20.610748,27.421255,4.31953
-22.402986,31.005733,-0.863906
-17.743165,31.005733,-0.172781
-22.402986,30.647285,1.209468
-22.402986,30.647285,1.209468
-18.101613,29.571943,2.246156
-21.327644,29.571943,1.555031
-22.940658,30.468061,1.727812
-20.073076,27.600479,2.418937
-24.732896,28.675823,2.764499
-24.732896,28.675823,2.764499
-21.14842,28.317375,3.801187
-24.732896,28.317375,4.837874
-19.535404,29.930391,3.973968
-29.034271,26.166688,1.727812
-29.034271,26.166688,1.727812
-25.449792,29.392719,1.036687
-23.299106,29.392719,2.764499
-27.062808,29.213495,2.591718
-22.402986,28.496599,2.246156
-20.073076,27.958927,3.110062
-20.073076,27.958927,3.110062
-22.58221,29.751167,2.764499
-20.2523,27.779703,3.282843
-21.865314,28.675823,1.38225
